id,label
2999,0
3000,1
3001,0
3002,1
3003,1
3004,0
3005,1
3006,0
3007,0
3008,1
3009,0
3010,0
3011,1
3012,1
3013,1
3014,0
3015,0
3016,1
3017,1
3018,1
3019,0
3020,0
3021,0
3022,0
3023,0
3024,1
3025,0
3026,0
3027,1
3028,0
3029,0
3030,1
3031,0
3032,1
3033,0
3034,0
3035,1
3036,0
3037,0
3038,0
3039,1
3040,0
3041,0
3042,0
3043,0
3044,1
3045,0
3046,1
3047,0
3048,0
3049,0
3050,0
3051,1
3052,1
3053,0
3054,1
3055,1
3056,1
3057,1
3058,0
3059,1
3060,0
3061,1
3062,0
3063,0
3064,1
3065,1
3066,0
3067,0
3068,0
3069,0
3070,0
3071,1
3072,0
3073,1
3074,0
3075,1
3076,0
3077,1
3078,1
3079,0
3080,1
3081,1
3082,1
3083,0
3084,1
3085,1
3086,0
3087,1
3088,0
3089,0
3090,1
3091,0
3092,0
3093,0
3094,0
3095,0
3096,0
3097,0
3098,1
3099,0
3100,0
3101,0
3102,0
3103,1
3104,0
3105,1
3106,1
3107,0
3108,0
3109,1
3110,0
3111,1
3112,1
3113,0
3114,0
3115,0
3116,0
3117,0
3118,0
3119,0
3120,1
3121,1
3122,0
3123,0
3124,0
3125,0
3126,0
3127,0
3128,0
3129,0
3130,0
3131,1
3132,0
3133,1
3134,1
3135,0
3136,1
3137,0
3138,1
3139,0
3140,0
3141,1
3142,0
3143,1
3144,0
3145,1
3146,1
3147,1
3148,0
3149,1
3150,0
3151,1
3152,1
3153,1
3154,0
3155,0
3156,1
3157,0
3158,0
3159,0
3160,0
3161,1
3162,1
3163,0
3164,0
3165,0
3166,1
3167,0
3168,1
3169,0
3170,1
3171,1
3172,0
3173,1
3174,1
3175,1
3176,0
3177,0
3178,0
3179,1
3180,0
3181,1
3182,0
3183,1
3184,1
3185,0
3186,0
3187,0
3188,0
3189,0
3190,0
3191,0
3192,1
3193,0
3194,1
3195,0
3196,1
3197,0
3198,0
3199,1
3200,1
3201,0
3202,0
3203,1
3204,1
3205,0
3206,1
3207,1
3208,1
3209,1
3210,0
3211,0
3212,0
3213,0
3214,0
3215,1
3216,1
3217,0
3218,0
3219,1
3220,0
3221,1
3222,1
3223,1
3224,0
3225,1
3226,1
3227,1
3228,1
3229,0
3230,0
3231,0
3232,0
3233,1
3234,1
3235,0
3236,0
3237,1
3238,0
3239,1
3240,0
3241,1
3242,0
3243,0
3244,1
3245,0
3246,1
3247,0
3248,0
3249,0
3250,0
3251,0
3252,0
3253,0
3254,0
3255,0
3256,1
3257,1
3258,1
3259,0
3260,0
3261,0
3262,0
3263,1
3264,0
3265,1
3266,0
3267,0
3268,0
3269,0
3270,1
3271,0
3272,1
3273,0
3274,1
3275,0
3276,1
3277,1
3278,0
3279,1
3280,0
3281,1
3282,0
3283,0
3284,0
3285,0
3286,1
3287,0
3288,1
3289,0
3290,1
3291,0
3292,0
3293,1
3294,0
3295,1
3296,1
3297,1
3298,1
3299,1
3300,1
3301,1
3302,0
3303,1
3304,1
3305,0
3306,0
3307,1
3308,1
3309,0
3310,0
3311,0
3312,0
3313,1
3314,1
3315,1
3316,0
3317,1
3318,1
3319,0
3320,0
3321,1
3322,1
3323,1
3324,1
3325,1
3326,0
3327,1
3328,0
3329,1
3330,0
3331,1
3332,1
3333,0
3334,1
3335,0
3336,1
3337,0
3338,0
3339,0
3340,0
3341,1
3342,1
3343,1
3344,0
3345,0
3346,1
3347,1
3348,1
3349,1
3350,0
3351,1
3352,0
3353,0
3354,1
3355,1
3356,0
3357,1
3358,0
3359,0
3360,0
3361,0
3362,1
3363,0
3364,0
3365,0
3366,0
3367,0
3368,1
3369,0
3370,0
3371,1
3372,1
3373,0
3374,1
3375,0
3376,0
3377,0
3378,0
3379,1
3380,1
3381,0
3382,0
3383,1
3384,0
3385,0
3386,0
3387,1
3388,0
3389,1
3390,1
3391,1
3392,1
3393,1
3394,1
3395,1
3396,0
3397,0
3398,0
3399,0
3400,1
3401,1
3402,0
3403,1
3404,1
3405,0
3406,0
3407,0
3408,1
3409,0
3410,0
3411,0
3412,1
3413,0
3414,0
3415,1
3416,0
3417,1
3418,1
3419,0
3420,0
3421,1
3422,1
3423,0
3424,0
3425,0
3426,0
3427,1
3428,0
3429,1
3430,1
3431,1
3432,0
3433,0
3434,0
3435,1
3436,1
3437,0
3438,1
3439,1
3440,0
3441,1
3442,0
3443,0
3444,0
3445,0
3446,0
3447,1
3448,1
3449,0
3450,1
3451,1
3452,1
3453,0
3454,1
3455,0
3456,0
3457,0
3458,0
3459,0
3460,0
3461,1
3462,0
3463,0
3464,1
3465,1
3466,0
3467,0
3468,0
3469,1
3470,1
3471,0
3472,1
3473,1
3474,0
3475,0
3476,0
3477,1
3478,1
3479,0
3480,1
3481,1
3482,0
3483,0
3484,0
3485,0
3486,1
3487,1
3488,1
3489,1
3490,0
3491,1
3492,1
3493,0
3494,1
3495,0
3496,0
3497,1
3498,1
3499,1
3500,0
3501,1
3502,1
3503,1
3504,0
3505,1
3506,1
3507,0
3508,1
3509,0
3510,1
3511,0
3512,0
3513,0
3514,1
3515,0
3516,0
3517,0
3518,1
3519,0
3520,1
3521,1
3522,0
3523,1
3524,1
3525,0
3526,1
3527,1
3528,1
3529,0
3530,1
3531,1
3532,1
3533,1
3534,1
3535,0
3536,0
3537,1
3538,1
3539,1
3540,0
3541,0
3542,1
3543,0
3544,0
3545,1
3546,0
3547,0
3548,1
3549,0
3550,1
3551,1
3552,1
3553,1
3554,0
3555,1
3556,0
3557,1
3558,0
3559,0
3560,0
3561,1
3562,1
3563,0
3564,0
3565,1
3566,0
3567,1
3568,0
3569,1
3570,1
3571,0
3572,0
3573,1
3574,0
3575,1
3576,0
3577,0
3578,0
3579,1
3580,0
3581,1
3582,0
3583,0
3584,0
3585,0
3586,0
3587,1
3588,0
3589,1
3590,0
3591,0
3592,1
3593,1
3594,1
3595,1
3596,0
3597,1
3598,0
3599,0
3600,0
3601,0
3602,0
3603,1
3604,0
3605,0
3606,1
3607,1
3608,0
3609,1
3610,0
3611,0
3612,0
3613,1
3614,1
3615,1
3616,0
3617,0
3618,1
3619,0
3620,0
3621,0
3622,0
3623,1
3624,1
3625,1
3626,1
3627,1
3628,1
3629,0
3630,1
3631,0
3632,0
3633,0
3634,0
3635,0
3636,0
3637,0
3638,1
3639,0
3640,0
3641,0
3642,0
3643,0
3644,0
3645,1
3646,0
3647,0
3648,1
3649,1
3650,1
3651,1
3652,1
3653,1
3654,0
3655,0
3656,0
3657,1
3658,0
3659,1
3660,1
3661,1
3662,0
3663,1
3664,1
3665,1
3666,1
3667,1
3668,0
3669,0
3670,1
3671,0
3672,0
3673,1
3674,0
3675,0
3676,0
3677,1
3678,1
3679,1
3680,1
3681,0
3682,0
3683,1
3684,1
3685,1
3686,1
3687,0
3688,1
3689,0
3690,1
3691,0
3692,0
3693,0
3694,0
3695,1
3696,0
3697,0
3698,0
3699,1
3700,1
3701,0
3702,0
3703,1
3704,0
3705,1
3706,0
3707,0
3708,0
3709,1
3710,0
3711,1
3712,0
3713,1
3714,1
3715,0
3716,0
3717,1
3718,1
3719,0
3720,0
3721,1
3722,0
3723,1
3724,0
3725,1
3726,1
3727,0
3728,0
3729,0
3730,1
3731,0
3732,1
3733,0
3734,1
3735,0
3736,1
3737,0
3738,0
3739,0
3740,0
3741,0
3742,0
3743,0
3744,1
3745,0
3746,1
3747,0
3748,1
3749,0
3750,1
3751,1
3752,1
3753,0
3754,0
3755,1
3756,0
3757,1
3758,1
3759,0
3760,0
3761,1
3762,0
3763,1
3764,1
3765,1
3766,0
3767,1
3768,0
3769,0
3770,0
3771,0
3772,1
3773,0
3774,0
3775,0
3776,1
3777,1
3778,1
3779,1
3780,1
3781,0
3782,1
3783,0
3784,0
3785,0
3786,1
3787,0
3788,1
3789,1
3790,0
3791,1
3792,1
3793,1
3794,0
3795,1
3796,0
3797,1
3798,0
3799,1
3800,1
3801,1
3802,1
3803,0
3804,0
3805,0
3806,1
3807,1
3808,0
3809,1
3810,1
3811,1
3812,0
3813,0
3814,0
3815,0
3816,0
3817,1
3818,1
3819,0
3820,0
3821,0
3822,1
3823,1
3824,0
3825,0
3826,1
3827,1
3828,0
3829,0
3830,1
3831,0
3832,1
3833,0
3834,0
3835,1
3836,0
3837,1
3838,1
3839,1
3840,1
3841,1
3842,0
3843,0
3844,1
3845,0
3846,0
3847,1
3848,1
3849,1
3850,1
3851,0
3852,1
3853,0
3854,1
3855,1
3856,0
3857,0
3858,0
3859,0
3860,1
3861,1
3862,1
3863,0
3864,0
3865,1
3866,0
3867,0
3868,1
3869,0
3870,1
3871,0
3872,0
3873,0
3874,1
3875,0
3876,0
3877,1
3878,1
3879,0
3880,0
3881,0
3882,0
3883,0
3884,0
3885,0
3886,1
3887,1
3888,1
3889,1
3890,1
3891,1
3892,1
3893,0
3894,1
3895,1
3896,0
3897,0
3898,1
3899,1
3900,1
3901,1
3902,1
3903,0
3904,0
3905,1
3906,1
3907,0
3908,1
3909,1
3910,0
3911,0
3912,0
3913,0
3914,1
3915,1
3916,0
3917,1
3918,0
3919,1
3920,1
3921,0
3922,0
3923,1
3924,0
3925,0
3926,0
3927,0
3928,1
3929,1
3930,0
3931,1
3932,1
3933,0
3934,0
3935,1
3936,1
3937,1
3938,1
3939,1
3940,0
3941,1
3942,1
3943,0
3944,0
3945,0
3946,1
3947,0
3948,1
3949,0
3950,1
3951,0
3952,0
3953,0
3954,1
3955,0
3956,0
3957,1
3958,1
3959,1
3960,0
3961,1
3962,0
3963,0
3964,0
3965,0
3966,0
3967,1
3968,0
3969,0
3970,1
3971,1
3972,0
3973,1
3974,1
3975,0
3976,0
3977,0
3978,1
3979,0
3980,0
3981,0
3982,0
3983,0
3984,1
3985,0
3986,1
3987,1
3988,1
3989,1
3990,0
3991,1
3992,1
3993,0
3994,1
3995,0
3996,0
3997,1
3998,1
3999,0
4000,0
4001,1
4002,1
4003,0
4004,1
4005,0
4006,1
4007,1
4008,0
4009,1
4010,0
4011,1
4012,0
4013,1
4014,1
4015,1
4016,0
4017,0
4018,0
4019,1
4020,1
4021,0
4022,1
4023,0
4024,1
4025,1
4026,0
4027,0
4028,1
4029,1
4030,0
4031,1
4032,1
4033,0
4034,0
4035,1
4036,0
4037,1
4038,0
4039,0
4040,1
4041,1
4042,1
4043,0
4044,1
4045,0
4046,0
4047,1
4048,1
4049,0
4050,0
4051,0
4052,1
4053,1
4054,1
4055,0
4056,1
4057,1
4058,0
4059,0
4060,0
4061,0
4062,1
4063,0
4064,1
4065,0
4066,0
4067,0
4068,1
4069,0
4070,1
4071,0
4072,0
4073,1
4074,1
4075,1
4076,1
4077,0
4078,1
4079,1
4080,0
4081,0
4082,1
4083,0
4084,0
4085,0
4086,0
4087,0
4088,1
4089,0
4090,1
4091,0
4092,1
4093,0
4094,1
4095,1
4096,1
4097,1
4098,1
4099,1
4100,1
4101,0
4102,0
4103,1
4104,0
4105,1
4106,0
4107,1
4108,1
4109,1
4110,0
4111,1
4112,0
4113,1
4114,0
4115,1
4116,0
4117,1
4118,0
4119,1
4120,0
4121,0
4122,0
4123,0
4124,1
4125,1
4126,1
4127,1
4128,1
4129,0
4130,1
4131,1
4132,1
4133,0
4134,1
4135,0
4136,1
4137,1
4138,0
4139,1
4140,1
4141,0
4142,1
4143,0
4144,0
4145,1
4146,1
4147,1
4148,1
4149,0
4150,0
4151,0
4152,1
4153,0
4154,1
4155,1
4156,0
4157,1
4158,0
4159,0
4160,0
4161,0
4162,0
4163,1
4164,0
4165,1
4166,0
4167,0
4168,0
4169,1
4170,1
4171,1
4172,0
4173,0
4174,1
4175,0
4176,0
4177,1
4178,1
4179,1
4180,0
4181,1
4182,0
4183,1
4184,0
4185,0
4186,0
4187,0
4188,1
4189,0
4190,0
4191,0
4192,0
4193,0
4194,1
4195,1
4196,1
4197,0
4198,0
4199,0
4200,0
4201,0
4202,0
4203,0
4204,1
4205,1
4206,1
4207,1
4208,1
4209,0
4210,1
4211,0
4212,1
4213,1
4214,0
4215,0
4216,0
4217,0
4218,1
4219,0
4220,0
4221,1
4222,1
4223,0
4224,0
4225,0
4226,0
4227,1
4228,1
4229,0
4230,1
4231,0
4232,0
4233,0
4234,1
4235,0
4236,0
4237,0
4238,1
4239,1
4240,1
4241,0
4242,1
4243,0
4244,0
4245,1
4246,0
4247,0
4248,1
4249,0
4250,0
4251,0
4252,1
4253,0
4254,0
4255,0
4256,1
4257,1
4258,1
4259,0
4260,1
4261,1
4262,0
4263,0
4264,1
4265,0
4266,0
4267,1
4268,1
4269,0
4270,0
4271,1
4272,1
4273,1
4274,1
4275,1
4276,0
4277,0
4278,0
4279,0
4280,0
4281,1
4282,1
4283,1
4284,0
4285,0
4286,1
4287,0
4288,0
4289,1
4290,0
4291,0
4292,1
4293,0
4294,1
4295,0
4296,1
4297,1
4298,0
4299,1
4300,0
4301,1
4302,1
4303,0
4304,1
4305,0
4306,1
4307,0
4308,0
4309,0
4310,1
4311,0
4312,1
4313,1
4314,0
4315,1
4316,1
4317,0
4318,1
4319,0
4320,1
4321,1
4322,0
4323,0
4324,0
4325,0
4326,0
4327,1
4328,0
4329,0
4330,0
4331,0
4332,1
4333,1
4334,1
4335,1
4336,1
4337,0
4338,0
4339,1
4340,1
4341,1
4342,0
4343,1
4344,1
4345,0
4346,1
4347,1
4348,0
4349,0
4350,0
4351,0
4352,0
4353,1
4354,1
4355,0
4356,1
4357,1
4358,1
4359,0
4360,0
4361,0
4362,1
4363,0
4364,0
4365,0
4366,0
4367,1
4368,0
4369,1
4370,1
4371,1
4372,0
4373,0
4374,1
4375,1
4376,1
4377,0
4378,0
4379,0
4380,0
4381,1
4382,1
4383,0
4384,0
4385,0
4386,0
4387,0
4388,0
4389,1
4390,1
4391,0
4392,1
4393,0
4394,0
4395,0
4396,1
4397,0
4398,0
4399,0
4400,1
4401,0
4402,0
4403,1
4404,1
4405,0
4406,1
4407,0
4408,1
4409,0
4410,1
4411,1
4412,1
4413,1
4414,1
4415,1
4416,0
4417,0
4418,0
4419,0
4420,0
4421,0
4422,0
4423,1
4424,0
4425,0
4426,1
4427,0
4428,0
4429,1
4430,1
4431,1
4432,0
4433,1
4434,1
4435,1
4436,0
4437,0
4438,1
4439,0
4440,1
4441,1
4442,1
4443,0
4444,1
4445,0
4446,1
4447,0
4448,0
4449,0
4450,0
4451,0
4452,1
4453,0
4454,1
4455,0
4456,1
4457,1
4458,1
4459,0
4460,1
4461,1
4462,1
4463,1
4464,0
4465,1
4466,1
4467,0
4468,0
4469,0
4470,0
4471,0
4472,0
4473,1
4474,0
4475,0
4476,0
4477,0
4478,1
4479,0
4480,1
4481,0
4482,1
4483,0
4484,1
4485,0
4486,0
4487,0
4488,1
4489,0
4490,1
4491,0
4492,0
4493,1
4494,0
4495,0
4496,1
4497,1
4498,0
4499,1
4500,1
4501,0
4502,1
4503,0
4504,1
4505,1
4506,1
4507,1
4508,0
4509,0
4510,0
4511,0
4512,0
4513,0
4514,0
4515,1
4516,0
4517,1
4518,0
4519,0
4520,1
4521,0
4522,0
4523,1
4524,1
4525,1
4526,1
4527,0
4528,0
4529,1
4530,0
4531,0
4532,0
4533,0
4534,0
4535,0
4536,1
4537,1
4538,1
4539,0
4540,0
4541,1
4542,1
4543,0
4544,1
4545,1
4546,0
4547,0
4548,0
4549,0
4550,0
4551,1
4552,1
4553,0
4554,1
4555,0
4556,0
4557,1
4558,0
4559,1
4560,1
4561,0
4562,1
4563,0
4564,0
4565,1
4566,0
4567,0
4568,1
4569,0
4570,1
4571,1
4572,1
4573,1
4574,1
4575,1
4576,0
4577,0
4578,1
4579,0
4580,0
4581,1
4582,1
4583,0
4584,0
4585,0
4586,1
4587,1
4588,1
4589,0
4590,0
4591,0
4592,1
4593,0
4594,1
4595,0
4596,1
4597,1
4598,0
4599,0
4600,1
4601,0
4602,1
4603,0
4604,1
4605,1
4606,1
4607,0
4608,1
4609,0
4610,1
4611,0
4612,1
4613,0
4614,1
4615,0
4616,0
4617,0
4618,0
4619,0
4620,0
4621,0
4622,0
4623,0
4624,1
4625,0
4626,0
4627,0
4628,1
4629,1
4630,0
4631,1
4632,1
4633,1
4634,1
4635,1
4636,1
4637,0
4638,1
4639,0
4640,0
4641,1
4642,1
4643,0
4644,0
4645,0
4646,1
4647,1
4648,1
4649,0
4650,0
4651,1
4652,1
4653,1
4654,0
4655,0
4656,1
4657,0
4658,0
4659,1
4660,0
4661,0
4662,0
4663,0
4664,0
4665,1
4666,1
4667,1
4668,0
4669,1
4670,1
4671,0
4672,1
4673,0
4674,1
4675,0
4676,1
4677,0
4678,0
4679,0
4680,0
4681,0
4682,0
4683,0
4684,1
4685,0
4686,1
4687,1
4688,0
4689,1
4690,1
4691,1
4692,1
4693,0
4694,1
4695,0
4696,1
4697,1
4698,0
4699,0
4700,1
4701,0
4702,0
4703,0
4704,1
4705,0
4706,0
4707,1
4708,0
4709,1
4710,1
4711,0
4712,0
4713,1
4714,0
4715,0
4716,0
4717,1
4718,0
4719,1
4720,1
4721,1
4722,0
4723,1
4724,0
4725,1
4726,1
4727,1
4728,1
4729,0
4730,0
4731,0
4732,0
4733,1
4734,0
4735,1
4736,1
4737,0
4738,0
4739,0
4740,0
4741,1
4742,1
4743,0
4744,1
4745,0
4746,1
4747,0
4748,0
4749,0
4750,1
4751,0
4752,0
4753,1
4754,0
4755,1
4756,0
4757,1
4758,0
4759,0
4760,0
4761,0
4762,0
4763,0
4764,1
4765,0
4766,1
4767,1
4768,0
4769,0
4770,0
4771,0
4772,0
4773,1
4774,1
4775,0
4776,1
4777,1
4778,1
4779,1
4780,1
4781,1
4782,1
4783,0
4784,0
4785,1
4786,1
4787,0
4788,0
4789,0
4790,1
4791,0
4792,1
4793,0
4794,1
4795,0
4796,1
4797,0
4798,0
4799,0
4800,1
4801,0
4802,0
4803,1
4804,1
4805,0
4806,1
4807,1
4808,1
4809,0
4810,0
4811,0
4812,1
4813,0
4814,1
4815,0
4816,0
4817,1
4818,1
4819,1
4820,1
4821,0
4822,0
4823,1
4824,1
4825,0
4826,0
4827,1
4828,0
4829,0
4830,0
4831,0
4832,0
4833,1
4834,1
4835,1
4836,1
4837,0
4838,1
4839,0
4840,1
4841,0
4842,0
4843,1
4844,1
4845,0
4846,0
4847,0
4848,1
4849,0
4850,1
4851,1
4852,0
4853,0
4854,1
4855,1
4856,1
4857,0
4858,0
4859,0
4860,1
4861,1
4862,1
4863,0
4864,1
4865,0
4866,0
4867,1
4868,0
4869,0
4870,0
4871,0
4872,0
4873,0
4874,0
4875,0
4876,1
4877,1
4878,1
4879,0
4880,0
4881,0
4882,1
4883,0
4884,1
4885,1
4886,1
4887,1
4888,0
4889,1
4890,0
4891,1
4892,0
4893,0
4894,0
4895,0
4896,0
4897,0
4898,0
4899,1
4900,1
4901,0
4902,0
4903,1
4904,0
4905,1
4906,0
4907,0
4908,1
4909,1
4910,1
4911,0
4912,1
4913,0
4914,0
4915,1
4916,1
4917,0
4918,0
4919,1
4920,1
4921,0
4922,1
4923,1
4924,0
4925,0
4926,0
4927,0
4928,0
4929,1
4930,1
4931,1
4932,1
4933,1
4934,0
4935,1
4936,0
4937,0
4938,1
4939,1
4940,1
4941,1
4942,1
4943,0
4944,1
4945,0
4946,0
4947,0
4948,0
4949,0
4950,0
4951,1
4952,0
4953,0
4954,1
4955,1
4956,0
4957,0
4958,0
4959,0
4960,0
4961,0
4962,1
4963,0
4964,0
4965,1
4966,1
4967,1
4968,0
4969,1
4970,1
4971,0
4972,0
4973,1
4974,0
4975,0
4976,1
4977,1
4978,0
4979,0
4980,0
4981,1
4982,0
4983,0
4984,1
4985,0
4986,0
4987,1
4988,0
4989,1
4990,1
4991,1
4992,1
4993,1
4994,0
4995,0
4996,0
4997,1
4998,1
4999,0
5000,1
5001,1
5002,1
5003,0
5004,0
5005,1
5006,0
5007,0
5008,1
5009,0
5010,0
5011,0
5012,0
5013,0
5014,0
5015,1
5016,0
5017,1
5018,1
5019,1
5020,0
5021,0
5022,0
5023,1
5024,1
5025,1
5026,0
5027,1
5028,0
5029,1
5030,1
5031,0
5032,1
5033,0
5034,0
5035,0
5036,0
5037,1
5038,1
5039,0
5040,0
5041,1
5042,0
5043,1
5044,0
5045,0
5046,0
5047,1
5048,0
5049,0
5050,1
5051,1
5052,0
5053,1
5054,1
5055,1
5056,1
5057,0
5058,1
5059,0
5060,1
5061,1
5062,1
5063,1
5064,0
5065,0
5066,0
5067,1
5068,0
5069,1
5070,1
5071,1
5072,0
5073,0
5074,0
5075,0
5076,1
5077,1
5078,1
5079,0
5080,1
5081,1
5082,0
5083,0
5084,0
5085,0
5086,0
5087,0
5088,1
5089,0
5090,1
5091,1
5092,0
5093,0
5094,1
5095,0
5096,1
5097,0
5098,0
5099,1
5100,1
5101,0
5102,1
5103,1
5104,0
5105,0
5106,0
5107,0
5108,1
5109,0
5110,1
5111,1
5112,0
5113,1
5114,0
5115,1
5116,1
5117,1
5118,0
5119,1
5120,1
5121,1
5122,0
5123,1
5124,1
5125,0
5126,0
5127,0
5128,1
5129,0
5130,1
5131,1
5132,1
5133,0
5134,0
5135,1
5136,0
5137,0
5138,1
5139,1
5140,1
5141,1
5142,0
5143,0
5144,0
5145,0
5146,0
5147,1
5148,1
5149,0
5150,0
5151,1
5152,1
5153,0
5154,0
5155,1
5156,0
5157,1
5158,0
5159,1
5160,1
5161,0
5162,1
5163,0
5164,0
5165,1
5166,0
5167,1
5168,1
5169,0
5170,1
5171,0
5172,1
5173,0
5174,1
5175,0
5176,1
5177,0
5178,1
5179,1
5180,0
5181,1
5182,0
5183,1
5184,0
5185,1
5186,0
5187,1
5188,0
5189,0
5190,0
5191,0
5192,0
5193,1
5194,1
5195,1
5196,0
5197,1
5198,1
5199,0
5200,0
5201,1
5202,1
5203,0
5204,0
5205,0
5206,0
5207,1
5208,0
5209,0
5210,0
5211,1
5212,0
5213,0
5214,0
5215,0
5216,1
5217,1
5218,0
5219,0
5220,0
5221,1
5222,0
5223,0
5224,0
5225,1
5226,1
5227,1
5228,0
5229,0
5230,1
5231,0
5232,1
5233,0
5234,0
5235,1
5236,1
5237,0
5238,0
5239,0
5240,0
5241,0
5242,0
5243,1
5244,1
5245,0
5246,0
5247,0
5248,0
5249,0
5250,1
5251,1
5252,0
5253,1
5254,0
5255,0
5256,0
5257,0
5258,0
5259,1
5260,0
5261,0
5262,1
5263,1
5264,0
5265,0
5266,0
5267,0
5268,0
5269,0
5270,0
5271,1
5272,0
5273,0
5274,0
5275,1
5276,1
5277,1
5278,0
5279,1
5280,0
5281,1
5282,0
5283,1
5284,1
5285,0
5286,0
5287,1
5288,1
5289,1
5290,0
5291,0
5292,0
5293,1
5294,1
5295,1
5296,1
5297,1
5298,0
5299,1
5300,0
5301,0
5302,0
5303,1
5304,1
5305,0
5306,1
5307,0
5308,1
5309,1
5310,1
5311,0
5312,1
5313,1
5314,0
5315,0
5316,1
5317,1
5318,0
5319,1
5320,0
5321,0
5322,1
5323,0
5324,1
5325,0
5326,1
5327,0
5328,1
5329,0
5330,0
5331,1
5332,0
5333,1
5334,0
5335,0
5336,1
5337,1
5338,0
5339,1
5340,0
5341,1
5342,1
5343,1
5344,0
5345,0
5346,1
5347,0
5348,1
5349,0
5350,0
5351,0
5352,0
5353,1
5354,1
5355,0
5356,1
5357,0
5358,1
5359,0
5360,1
5361,0
5362,0
5363,0
5364,0
5365,0
5366,1
5367,1
5368,1
5369,0
5370,0
5371,1
5372,1
5373,0
5374,1
5375,1
5376,0
5377,1
5378,0
5379,0
5380,1
5381,1
5382,0
5383,0
5384,0
5385,0
5386,1
5387,0
5388,1
5389,1
5390,1
5391,0
5392,0
5393,1
5394,0
5395,1
5396,0
5397,0
5398,0
5399,0
5400,0
5401,1
5402,0
5403,1
5404,0
5405,0
5406,0
5407,0
5408,1
5409,1
5410,0
5411,1
5412,0
5413,1
5414,1
5415,1
5416,1
5417,0
5418,0
5419,0
5420,0
5421,1
5422,1
5423,1
5424,0
5425,1
5426,0
5427,1
5428,0
5429,0
5430,1
5431,0
5432,0
5433,1
5434,0
5435,1
5436,0
5437,0
5438,1
5439,0
5440,0
5441,0
5442,1
5443,1
5444,0
5445,0
5446,0
5447,1
5448,0
5449,0
5450,1
5451,0
5452,1
5453,0
5454,1
5455,0
5456,1
5457,1
5458,1
5459,0
5460,1
5461,0
5462,0
5463,0
5464,1
5465,0
5466,0
5467,1
5468,1
5469,1
5470,0
5471,1
5472,0
5473,0
5474,0
5475,0
5476,1
5477,0
5478,0
5479,0
5480,1
5481,0
5482,0
5483,0
5484,1
5485,0
5486,1
5487,1
5488,0
5489,1
5490,0
5491,0
5492,0
5493,0
5494,1
5495,1
5496,1
5497,0
5498,0
5499,0
5500,0
5501,1
5502,0
5503,0
5504,0
5505,1
5506,0
5507,0
5508,1
5509,1
5510,1
5511,0
5512,0
5513,0
5514,0
5515,1
5516,1
5517,1
5518,1
5519,1
5520,1
5521,1
5522,0
5523,0
5524,0
5525,1
5526,0
5527,0
5528,1
5529,0
5530,0
5531,0
5532,0
5533,0
5534,0
5535,1
5536,0
5537,0
5538,0
5539,0
5540,1
5541,0
5542,1
5543,1
5544,1
5545,1
5546,0
5547,1
5548,0
5549,1
5550,0
5551,0
5552,1
5553,0
5554,0
5555,1
5556,0
5557,1
5558,0
5559,0
5560,0
5561,1
5562,1
5563,1
5564,0
5565,0
5566,0
5567,0
5568,0
5569,0
5570,1
5571,0
5572,0
5573,1
5574,1
5575,0
5576,1
5577,0
5578,0
5579,1
5580,1
5581,0
5582,0
5583,0
5584,0
5585,0
5586,1
5587,0
5588,1
5589,1
5590,0
5591,1
5592,0
5593,1
5594,1
5595,0
5596,0
5597,1
5598,0
5599,1
5600,0
5601,1
5602,0
5603,0
5604,0
5605,1
5606,0
5607,1
5608,0
5609,1
5610,0
5611,1
5612,0
5613,0
5614,0
5615,1
5616,1
5617,0
5618,1
5619,1
5620,0
5621,1
5622,1
5623,0
5624,0
5625,1
5626,0
5627,0
5628,0
5629,0
5630,1
5631,0
5632,0
5633,1
5634,1
5635,1
5636,1
5637,0
5638,0
5639,0
5640,0
5641,1
5642,0
5643,0
5644,0
5645,1
5646,0
5647,0
5648,0
5649,0
5650,0
5651,1
5652,0
5653,1
5654,0
5655,1
5656,1
5657,0
5658,1
5659,1
5660,0
5661,0
5662,0
5663,0
5664,0
5665,1
5666,1
5667,0
5668,0
5669,1
5670,0
5671,1
5672,0
5673,1
5674,0
5675,1
5676,0
5677,0
5678,0
5679,0
5680,1
5681,0
5682,0
5683,0
5684,0
5685,0
5686,1
5687,1
5688,1
5689,1
5690,0
5691,0
5692,0
5693,0
5694,1
5695,0
5696,0
5697,0
5698,0
5699,1
5700,0
5701,0
5702,1
5703,0
5704,0
5705,0
5706,0
5707,1
5708,0
5709,1
5710,0
5711,1
5712,0
5713,0
5714,0
5715,1
5716,1
5717,0
5718,0
5719,1
5720,1
5721,0
5722,0
5723,0
5724,0
5725,0
5726,0
5727,0
5728,1
5729,0
5730,0
5731,1
5732,1
5733,1
5734,1
5735,0
5736,0
5737,0
5738,1
5739,1
5740,1
5741,1
5742,1
5743,0
5744,0
5745,0
5746,0
5747,0
5748,0
5749,0
5750,1
5751,1
5752,1
5753,1
5754,0
5755,0
5756,0
5757,0
5758,1
5759,1
5760,1
5761,1
5762,1
5763,0
5764,0
5765,0
5766,0
5767,1
5768,0
5769,1
5770,1
5771,0
5772,1
5773,1
5774,0
5775,0
5776,0
5777,1
5778,0
5779,0
5780,1
5781,0
5782,0
5783,1
5784,0
5785,1
5786,1
5787,1
5788,1
5789,1
5790,0
5791,0
5792,0
5793,1
5794,0
5795,0
5796,0
5797,0
